x,y,STN_ID,STATION_NAME,PROV_STATE_TERR_CODE,ENG_PROV_NAME,COUNTRY,LATITUDE,LONGITUDE,TIMEZONE,ELEVATION,CLIMATE_IDENTIFIER,TC_IDENTIFIER,WMO_IDENTIFIER,STATION_TYPE,NORMAL_CODE,PUBLICATION_CODE,DISPLAY_CODE,ENG_STN_OPERATOR_ACRONYM,FRE_STN_OPERATOR_ACRONYM,ENG_STN_OPERATOR_NAME,FRE_STN_OPERATOR_NAME,FIRST_DATE,LAST_DATE,HLY_FIRST_DATE,HLY_LAST_DATE,DLY_FIRST_DATE,DLY_LAST_DATE,MLY_FIRST_DATE,MLY_LAST_DATE,HAS_MONTHLY_SUMMARY,HAS_NORMALS_DATA,HAS_HOURLY_DATA
-81.64280167,42.98056166666667,27647,STRATHROY-MULLIFARRY,ON,ONTARIO,CAN,425850022,-813834086,EST,243,6148122,,,Climate-Staffed,G,1,8,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1997-10-01 0:00,2024-02-01 0:00,,,1997-10-01 0:00,2024-02-01 0:00,1997-10-01 0:00,2006-12-01 0:00,Y,N,N
-77.394735,44.15057,4859,BELLEVILLE,ON,ONTARIO,CAN,440902052,-772341046,EST,76.2,6150689,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1866-01-01 00:00:00,2024-01-30 0:00,,,1866-01-01 00:00:00,2024-01-30 0:00,1866-01-01 00:00:00,2006-12-01 0:00,N,Y,N
-76.90780333,44.40335833333334,4898,CENTREVILLE,ON,ONTARIO,CAN,442412090,-765428092,EST,150,6151309,,,Climate-Staffed,E,1,6,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1985-12-01 0:00,2024-02-05 0:00,,,1985-12-01 0:00,2024-02-05 0:00,1986-01-01 0:00,2006-12-01 0:00,Y,N,N
-74.62416861,47.922224444444446,5966,PARENT,QC,QUEBEC,CAN,475520008,-743727007,EST,444.7,7075800,WPK,71726,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1943-01-01 0:00,2024-02-06 12:30,1953-01-01 7:00,2024-02-06 12:30,1943-07-01 0:00,2024-02-06 0:00,1943-01-01 0:00,1978-12-01 0:00,Y,N,Y
-123.3033675,49.105895833333335,6831,SANDHEADS CS,BC,BRITISH COLUMBIA,CAN,490621225,-1231812123,PST,11,1107010,WVF,71209,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1991-01-01 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1991-07-01 0:00,2024-02-06 0:00,1991-01-01 0:00,1999-07-01 0:00,Y,N,N
-123.0930556,49.170833333333334,837,RICHMOND NATURE PARK,BC,BRITISH COLUMBIA,CAN,491015000,-1230535000,PST,3,1106PF7,,,Climate-Staffed,C,1,4,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1977-01-01 0:00,2024-02-02 0:00,,,1977-03-01 0:00,2024-02-02 0:00,1977-01-01 0:00,2007-02-01 0:00,Y,Y,N
-115.1902778,50.9425,10104,NAKISKA RIDGETOP,AB,ALBERTA,CAN,505633000,-1151125000,MST,2543,305MGFF,WNR,71245,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1994-02-01 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1994-03-22 0:00,2024-02-06 0:00,1999-04-01 0:00,2006-06-01 0:00,Y,N,N
-123.4666667,60.233333333333334,10687,FORT LIARD,NT,NORTHWEST TERRITORIES,CAN,601400000,-1232800000,MST,213.4,2201579,WJL,71497,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1994-02-01 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1996-05-01 0:00,2024-02-06 0:00,1996-05-01 0:00,2007-09-01 0:00,Y,N,Y
-126.123075,67.0214,10867,COLVILLE LAKE,NT,NORTHWEST TERRITORIES,CAN,670117040,-1260723070,MST,271,2200824,WFX,71055,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1994-02-01 0:56,2024-01-22 18:00,1994-02-01 0:56,2024-01-22 18:00,1995-04-12 0:00,2024-01-22 0:00,2004-08-01 0:00,2006-07-01 0:00,Y,N,N
-105.1333333,63.6,10897,HANBURY RIVER,NT,NORTHWEST TERRITORIES,CAN,633600000,-1050800000,MST,317.4,2202351,WQY,71963,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1994-02-01 0:25,2024-02-06 12:30,1994-02-01 0:25,2024-02-06 12:30,1994-12-30 0:00,2024-02-06 0:00,1998-10-01 0:00,2007-11-01 0:00,Y,N,N
-117.3278017,64.11168833333333,10926,GAMETI,NT,NORTHWEST TERRITORIES,CAN,640642078,-1171940086,MST,221,2203359,WYH,71165,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1994-02-01 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1994-12-08 0:00,2024-02-06 0:00,2005-11-01 0:00,2006-07-01 0:00,Y,N,N
-113.2858389,49.200575,26971,CARDSTON,AB,ALBERTA,CAN,491202070,-1131709020,MST,1136,3031322,WFJ,71153,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1994-05-30 12:00,2024-02-06 12:30,1994-05-30 12:00,2024-02-06 12:30,1994-07-06 0:00,2024-02-06 0:00,1996-04-01 0:00,2007-11-01 0:00,Y,N,N
-119.6486944,49.562555555555555,979,SUMMERLAND CS,BC,BRITISH COLUMBIA,CAN,493345200,-1193855300,PST,454.2,112G8L1,WUS,71768,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1990-01-01 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1990-06-01 0:00,2024-02-06 0:00,1990-01-01 0:00,2006-11-01 0:00,Y,N,N
-111.2133333,56.65111111111111,27216,FORT MCMURRAY CS,AB,ALBERTA,CAN,563904000,-1111248000,MST,368.8,3062696,XMM,71585,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1996-05-01 0:00,2024-02-06 12:30,1999-09-18 6:00,2024-02-06 12:30,1996-05-01 0:00,2024-02-06 0:00,1996-05-01 0:00,2007-11-01 0:00,Y,N,Y
-125.9233333,49.11055555555556,257,LENNARD ISLAND,BC,BRITISH COLUMBIA,CAN,490638000,-1255524000,PST,10.6,1034600,,,Climate-Staffed,C,1,4,CCG,GCC,Canadian Coast Guard,Garde c̫ti̬re canadienne,1980-01-01 0:00,2024-02-05 0:00,,,1980-05-01 0:00,2024-02-05 0:00,1980-01-01 0:00,2007-02-01 0:00,Y,Y,N
-113.6058358,53.306667222222224,27793,EDMONTON INTERNATIONAL CS,AB,ALBERTA,CAN,531824002,-1133621009,MST,715,3012206,XEG,71155,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1999-01-01 0:00,2024-02-06 12:30,1999-02-17 11:00,2024-02-06 12:30,1999-01-01 0:00,2024-02-06 0:00,1999-01-01 0:00,2007-11-01 0:00,Y,N,Y
-124.5002778,49.83416944444444,327,POWELL RIVER A,BC,BRITISH COLUMBIA,CAN,495003010,-1243001000,PST,129.5,1046391,YPW,,Aviation-Staffed,C,1,4,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1954-01-01 0:00,2024-02-05 0:00,1982-03-23 10:00,2013-12-12 10:00,1954-01-01 0:00,2024-02-05 0:00,1954-01-01 0:00,2007-02-01 0:00,Y,Y,Y
-127.8638611,51.60352777777778,374,ADDENBROKE ISLAND,BC,BRITISH COLUMBIA,CAN,513612700,-1275149900,PST,21.3,1060080,WCZ,,Climate-Staffed,C,1,4,CCG,GCC,Canadian Coast Guard,Garde c̫ti̬re canadienne,1978-01-01 0:00,2024-02-04 0:00,1994-02-01 4:00,2001-12-13 13:00,1978-01-01 0:00,2024-02-04 0:00,1978-01-01 0:00,2007-02-01 0:00,Y,Y,N
-130.7080611,54.568616666666664,393,GREEN ISLAND,BC,BRITISH COLUMBIA,CAN,543407020,-1304229020,PST,11.9,1063298,WNJ,,Climate-Staffed,C,1,4,CCG,GCC,Canadian Coast Guard,Garde c̫ti̬re canadienne,1970-01-01 13:00,2024-02-05 0:00,1970-01-01 13:00,2001-12-13 13:00,1978-10-01 0:00,2024-02-05 0:00,1978-01-01 0:00,2007-02-01 0:00,Y,Y,N
-119.2895278,52.12902777777778,1237,BLUE RIVER A,BC,BRITISH COLUMBIA,CAN,520744500,-1191722300,PST,690.4,1160899,YCP,,Aviation-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1969-01-01 0:00,2024-02-05 0:00,1969-12-01 1:00,2015-01-15 10:00,1969-12-01 0:00,2024-02-05 0:00,1969-01-01 0:00,2007-02-01 0:00,Y,Y,Y
-125.9586667,54.38316666666667,574,BURNS LAKE DECKER LAKE,BC,BRITISH COLUMBIA,CAN,542259400,-1255731200,PST,713.2,1091174,WPZ,71952,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1990-01-01 0:00,2024-02-06 12:30,1990-12-01 4:00,2024-02-06 12:30,1990-12-01 0:00,2024-02-06 0:00,1990-01-01 0:00,2006-11-01 0:00,Y,N,Y
-121.6861219,52.183615,650,SPOKIN LAKE 4E,BC,BRITISH COLUMBIA,CAN,521101014,-1214110039,PST,1033,1097646,,,Climate-Staffed,D,1,5,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1983-01-01 0:00,2024-02-04 0:00,,,1983-06-01 0:00,2024-02-04 0:00,1983-01-01 0:00,2007-02-01 0:00,Y,Y,N
-123.9210278,48.376694444444446,6811,SHERINGHAM POINT,BC,BRITISH COLUMBIA,CAN,482236100,-1235515700,PST,6.9,1017254,WSP,71780,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1992-01-01 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1992-05-01 0:00,2024-02-06 0:00,1992-01-01 0:00,2007-02-01 0:00,Y,N,N
-97.56000083,49.030834444444444,3605,GRETNA (AUT),MB,MANITOBA,CAN,490151004,-973336003,CST,252.6,5021220,WGN,71441,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1885-01-01 00:00:00,2024-02-06 12:30,1994-02-01 1:00,2024-02-06 12:30,1885-04-01 00:00:00,2024-02-06 0:00,1885-01-01 00:00:00,2007-10-01 0:00,Y,N,Y
-98.90486111,49.19102777777778,3649,PILOT MOUND (AUT),MB,MANITOBA,CAN,491127700,-985417500,CST,470.3,5022125,WPO,71148,Climate-Auto,D,1,5,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1957-01-01 0:00,2024-02-06 12:30,1957-12-01 12:00,2024-02-06 12:30,1957-12-01 0:00,2024-02-06 0:00,1957-01-01 0:00,2007-11-01 0:00,Y,N,Y
-97.02195333,52.35973666666667,3721,BERENS RIVER CS,MB,MANITOBA,CAN,522135052,-970119032,CST,221.9,5030203,WCF,71158,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1985-01-01 0:00,2024-02-06 12:30,1985-05-14 6:00,2024-02-06 12:30,1985-07-01 0:00,2024-02-06 0:00,1985-01-01 0:00,2007-10-01 0:00,Y,N,Y
-103.65,50.55,2925,INDIAN HEAD CDA,SK,SASKATCHEWAN,CAN,503300000,-1033900000,CST,579.1,4013480,WBD,71515,Climate-Auto,A,1,1,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1885-01-01 00:00:00,2024-02-06 12:30,1995-11-07 19:12,2024-02-06 12:30,1885-03-01 00:00:00,2024-02-06 0:00,1885-01-01 00:00:00,2007-11-01 0:00,Y,Y,N
-105.25,51.416666666666664,2942,LAST MOUNTAIN CS,SK,SASKATCHEWAN,CAN,512500000,-1051500000,CST,497,4014156,WXG,71556,Climate-Auto,D,1,5,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1975-01-01 0:00,2024-02-06 12:30,1996-10-31 13:00,2024-02-06 12:30,1975-05-01 0:00,2024-02-06 0:00,1975-01-01 0:00,2007-11-01 0:00,Y,Y,N
-103.8894447,51.15222444444444,2951,LIPTON 2,SK,SASKATCHEWAN,CAN,510908008,-1035322001,CST,640,4014481,,,Climate-Staffed,E,1,6,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1979-01-01 0:00,2024-01-30 0:00,,,1979-10-01 0:00,2024-01-30 0:00,1979-01-01 0:00,2007-11-01 0:00,Y,N,N
-102.4294444,65.09972222222223,7337,ROBERTSON LAKE (AUT),NU,NUNAVUT,CAN,650559000,-1022546000,CST,243.7,2303610,WTD,71490,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1992-11-09 15:00,2024-02-06 12:30,1992-11-09 15:00,2024-02-06 12:30,1994-12-06 0:00,2024-02-06 0:00,1998-04-01 0:00,2007-11-01 0:00,Y,N,Y
-108.988625,49.437780555555555,7485,EASTEND CYPRESS (AUT),SK,SASKATCHEWAN,CAN,492616010,-1085919050,CST,1079.6,4032322,WEH,71131,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1992-12-02 0:00,2024-02-06 12:30,1994-02-01 1:00,2024-02-06 12:30,1992-12-02 0:00,2024-02-06 0:00,1997-01-01 0:00,2007-10-01 0:00,Y,N,Y
-108.5166667,54.13333333333333,10198,MEADOW LAKE,SK,SASKATCHEWAN,CAN,540800000,-1083100000,CST,481,406N0NM,WLJ,71970,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1994-02-01 1:00,2024-02-06 12:30,1994-02-01 1:00,2024-02-06 12:30,1996-09-01 0:00,2024-02-06 0:00,1996-09-01 0:00,2007-11-01 0:00,Y,N,Y
-109.4661278,49.90251388888889,10667,MAPLE CREEK,SK,SASKATCHEWAN,CAN,495409050,-1092758060,CST,766.7,4024919,WMQ,71453,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1992-12-01 0:00,2024-02-06 12:30,1994-02-01 1:00,2024-02-06 12:30,1992-12-01 0:00,2024-02-06 0:00,1996-04-01 0:00,2007-11-01 0:00,Y,N,Y
-64.83333333,47.80222222222222,6915,BAS CARAQUET,NB,NEW BRUNSWICK,CAN,474808000,-645000000,AST,5,8100467,WXS,71598,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1993-01-01 0:00,2024-02-06 12:30,1994-02-01 3:00,2024-02-06 12:30,1993-09-01 0:00,2024-02-06 0:00,1993-01-01 0:00,2007-07-01 0:00,Y,N,N
-107.05,51.483333333333334,3318,OUTLOOK PFRA,SK,SASKATCHEWAN,CAN,512900000,-1070300000,CST,541,4055736,WYE,71551,Climate-Auto,A,1,1,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1952-01-01 0:00,2024-02-06 12:30,1996-08-26 7:00,2024-02-06 12:30,1952-05-01 0:00,2024-02-06 0:00,1952-01-01 0:00,2007-11-01 0:00,Y,Y,N
-98.31925,49.39983333333333,29886,DEERWOOD RCS,MB,MANITOBA,CAN,492359400,-981909300,CST,341.4,5020725,XDW,71840,Climate-Auto,G,1,9,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,2000-01-01 0:00,2024-02-06 12:30,2000-04-26 1:00,2024-02-06 12:30,2000-01-01 0:00,2024-02-06 0:00,2000-01-01 0:00,2007-10-01 0:00,Y,N,N
-66.60889167,45.92027777777778,30309,FREDERICTON CDA CS,NB,NEW BRUNSWICK,CAN,455513000,-663632010,AST,35.1,8101605,AFC,71668,Climate-Auto,G,1,9,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,2000-06-01 0:00,2024-02-06 12:30,2004-12-30 20:00,2024-02-06 12:30,2000-06-01 0:00,2024-02-06 0:00,2000-06-01 0:00,2007-07-01 0:00,Y,N,Y
-77.78666667,48.05638888888889,6081,VAL-D'OR A,QC,QUEBEC,CAN,480323000,-774712000,EST,337.4,7098600,YVO,71725,Aviation-Staffed,C,1,4,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1951-01-01 0:00,2024-02-02 0:00,1955-01-01 0:00,2012-12-06 13:00,1951-07-01 0:00,2024-02-02 0:00,1951-01-01 0:00,2005-12-01 0:00,Y,N,Y
-79.43888889,44.602777777777774,6904,ORILLIA BRAIN,ON,ONTARIO,CAN,443610000,-792620000,EST,250,6115811,,,Climate-Staffed,F,1,7,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1992-01-01 0:00,2024-02-05 0:00,,,1992-08-01 0:00,2024-02-05 0:00,1992-01-01 0:00,2006-12-01 0:00,Y,N,N
-79.16139,44.2625,4525,UDORA,ON,ONTARIO,CAN,441545000,-790941004,EST,262,6119055,,,Climate-Staffed,F,1,7,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1989-01-01 0:00,2024-02-03 0:00,,,1989-09-01 0:00,2024-02-03 0:00,1989-01-01 0:00,2006-12-01 0:00,Y,N,N
-77.87888889,45.07138888888889,26799,BANCROFT AUTO,ON,ONTARIO,CAN,450417000,-775244000,EST,330.7,616I001,WRK,71294,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1995-05-02 12:00,2024-02-06 12:30,1995-05-02 12:00,2024-02-06 12:30,1995-06-20 0:00,2024-02-06 0:00,1997-07-01 0:00,2006-12-01 0:00,Y,N,Y
-82.51888944,41.948613611111114,27533,POINT PELEE CS,ON,ONTARIO,CAN,415655009,-823108002,EST,176.8,613P001,XPT,71303,Climate-Auto,G,1,9,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1999-01-01 0:00,2024-02-06 12:30,2001-07-13 19:00,2024-02-06 12:30,1999-01-01 0:00,2024-02-06 0:00,1999-04-01 0:00,2006-12-01 0:00,Y,N,N
-75.63333333,45,27534,KEMPTVILLE CS,ON,ONTARIO,CAN,450000000,-753800000,EST,99.4,6104027,XKE,71300,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1997-11-01 0:00,2024-02-06 12:30,2001-02-13 15:00,2024-02-06 12:30,1997-11-01 0:00,2024-02-06 0:00,1997-11-01 0:00,2006-12-01 0:00,Y,N,N
-82.44361111,49.40638888888889,30435,KAPUSKASING CDA ON,ON,ONTARIO,CAN,492423000,-822637000,EST,218,6073980,XKA,71299,Climate-Auto,,1,9,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,2000-08-07 20:00,2024-02-06 12:30,2000-08-07 20:00,2024-02-06 12:30,2000-08-22 0:00,2024-02-06 0:00,2002-02-01 0:00,2006-12-01 0:00,Y,N,Y
-76.69030167,44.428063333333334,4287,HARTINGTON IHD,ON,ONTARIO,CAN,442541028,-764125086,EST,160,6103367,,,Climate-Staffed,A,1,1,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1967-12-01 0:00,2024-01-13 0:00,,,1967-12-01 0:00,2024-01-13 0:00,1968-01-01 0:00,2006-12-01 0:00,N,Y,N
-123.4393333,48.43197222222222,52,ESQUIMALT HARBOUR,BC,BRITISH COLUMBIA,CAN,482555100,-1232621600,PST,3,1012710,WPF,71798,Climate-Auto,F,1,7,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1957-01-01 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1957-10-01 0:00,2024-02-06 0:00,1957-01-01 0:00,2005-09-01 0:00,Y,N,N
-114.9122231,52.421390555555554,8712,ROCKY MTN HOUSE (AUT),AB,ALBERTA,CAN,522517006,-1145444003,MST,988.2,3015523,WRM,71928,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1992-12-02 0:00,2024-02-06 12:30,1994-02-01 0:00,2024-02-06 12:30,1992-12-02 0:00,2024-02-06 0:00,1996-02-01 0:00,2007-11-01 0:00,Y,N,Y
-123.2866694,48.7639,77,NORTH PENDER ISLAND,BC,BRITISH COLUMBIA,CAN,484550040,-1231712010,PST,98,1015638,,,Climate-Staffed,E,1,6,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1972-01-01 0:00,2024-02-05 0:00,,,1972-02-01 0:00,2024-02-05 0:00,1972-01-01 0:00,2007-02-01 0:00,Y,N,N
-123.4272222,48.5975,78,SAANICHTON MT NEWTON,BC,BRITISH COLUMBIA,CAN,483551000,-1232538000,PST,42.7,1016RM0,,,Climate-Staffed,D,1,5,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1980-01-01 0:00,2024-02-03 0:00,,,1980-08-01 0:00,2024-02-03 0:00,1980-01-01 0:00,2007-02-01 0:00,Y,Y,N
-123.0783344,49.38111166666667,823,N VANC GROUSE MTN RESORT,BC,BRITISH COLUMBIA,CAN,492252002,-1230442004,PST,1103,1105658,,,Climate-Staffed,C,1,4,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1971-01-01 0:00,2024-02-05 0:00,,,1971-10-01 0:00,2024-02-05 0:00,1971-01-01 0:00,2007-02-01 0:00,Y,N,N
-122.8813889,49.27916666666667,834,PORT MOODY GLENAYRE,BC,BRITISH COLUMBIA,CAN,491645000,-1225253000,PST,129.5,1106CL2,,,Climate-Staffed,C,1,4,CCN,RCSC,Co-operative Climate Network,R̩seau coop̩ratif de stations climatiques,1970-01-01 0:00,2024-02-05 0:00,,,1970-11-01 0:00,2024-02-05 0:00,1970-01-01 0:00,2007-02-01 0:00,Y,N,N
-109.1683333,62.71138888888889,8935,FORT RELIANCE (AUT),NT,NORTHWEST TERRITORIES,CAN,624241000,-1091006000,MST,167.6,2201903,WFZ,71160,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1994-07-03 14:00,2024-02-05 15:00,1994-07-03 14:00,2024-02-05 15:00,1994-09-19 0:00,2024-02-05 0:00,1996-05-01 0:00,2007-08-01 0:00,Y,N,Y
-123.1218694,49.29535277777778,888,VANCOUVER HARBOUR CS,BC,BRITISH COLUMBIA,CAN,491743270,-1230718730,PST,2.5,1108446,WHC,71201,Climate-Auto,D,1,5,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1925-01-01 0:00,2024-02-06 12:30,1976-01-20 7:00,2024-02-06 12:30,1925-11-01 0:00,2024-02-06 0:00,1925-01-01 0:00,2007-02-01 0:00,Y,N,Y
-121.9341514,50.683727777777776,27388,LILLOOET,BC,BRITISH COLUMBIA,CAN,504101420,-1215602945,PST,239.5,1114619,WKF,71999,Climate-Auto,G,1,8,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1997-11-20 15:00,2024-02-06 12:30,1997-11-20 15:00,2024-02-06 12:30,1997-11-24 0:00,2024-02-06 0:00,1997-12-01 0:00,2005-09-01 0:00,Y,N,N
-136.1919722,62.115,27950,CARMACKS CS,YT,YUKON TERRITORY,CAN,620654000,-1361131100,PST,542.9,2100301,XCK,71039,Climate-Auto,G,1,9,ECCC - MSC,ECCC - SMC,Environment and Climate Change Canada - Meteorological Service of Canada,Environnement et Changement climatique Canada - Service m̩t̩orologique du Canada,1999-09-01 0:00,2024-02-06 12:30,2000-04-18 11:00,2024-02-06 12:30,1999-09-01 0:00,2024-02-06 0:00,,,Y,N,N
